kind,status,is_active,status_label,relevance_score,title,title_en,organization,supplier,amount,contract_value,budget_amount,currency,currency_code,budget_scope,cpv,special_number,publication_date,contract_date,deadline,url,query,source
tender,closed,False,Closed,35,"Централизирани високопроизводителни сървъри за Централизирана и за Регионална дигитална трансформация, интегрирани с централизирани мултиклъстерни системи за големи данни/Hadoop, по проект „Дигитализация на икономиката в среда на големи данни – ДИГД“ BG16RFPR002-1.014-0013-C01 с водеща организация УНСС",,УНИВЕРСИТЕТ ЗА НАЦИОНАЛНО И СВЕТОВНО СТОПАНСТВО,,63911.0,,63911.0,1,EUR,Estimated value: 63 911 EUR,,00062-2026-0019,2026-03-10T05:12:52.373000+00:00,,2026-04-14T20:59:59+00:00,https://app.eop.bg/today/tenders/562109,дигитализация,quick_search
tender,active,True,Active,34,Сервизна поддръжка на системи SPPA‐T2000,,КонтурГлобал Марица Изток 3 АД,,95000.0,,95000.0,1,EUR,Estimated value: 95 000 EUR,,00015-2026-0001,2026-09-15T08:08:12.130000+00:00,,2026-09-28T20:59:59+00:00,https://app.eop.bg/today/tenders/606478,интеграция на системи,quick_search
tender,closed,False,Closed,34,Доставка на лиценз за използване на софтуерен продукт „CISCO Secure Malware Analytics (CISCO Threat Grid)“ или еквивалентно/и“ с право на ползване и поддръжка на софтуерния продукт,,Командване за комуникационно-информационна поддръжка и киберотбрана /военно формирование 38040/,,25000.0,,25000.0,1,EUR,Estimated value: 25 000 EUR,,03435-2026-0005,2026-08-21T11:22:33.196000+00:00,,2026-09-09T20:59:59+00:00,https://app.eop.bg/today/tenders/604263,софтуер,quick_search
contract,awarded,False,Awarded,34,"Изработка и доставка на рекламни материали по проект: ""Осигуряване на поддръжка на лицензи за СУБД, системен софтуер и операционни системи""",,Дирекция Комуникационни и Информационни системи,ТРАНС КО 04 ЕООД,,2434.0,2434.0,1,EUR,Contract value: 2 434 EUR,22460000,05401-2026-0007,2026-08-18T07:33:58.156000+00:00,2026-08-13T21:00:00+00:00,,https://app.eop.bg/today/tenders/563717,софтуер,contracts_subject
tender,closed,False,Closed,34,"Пазарни консултации за определяне на актуална прогнозна стойност на обществена поръчка с предмет: ,,Следгаранционна поддръжка на сървърна платформа“ ",,Дирекция Комуникационни и Информационни системи,,,,,1,EUR,Budget unknown,,602616,2026-08-12T17:32:48.076000+00:00,,,https://app.eop.bg/today/tenders/602616,платформа,quick_search
tender,closed,False,Closed,34,"“Абонаментна софтуерна поддръжка на болнична информационна система на „МБАЛ Д-р Братан Шукеров"" АД гр. Смолян”",,МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ - Д-Р БРАТАН ШУКЕРОВ АД,,46347.0,,46347.0,1,EUR,Estimated value: 46 347 EUR,,00733-2026-0016,2026-08-11T15:33:08.696000+00:00,,2026-08-21T20:59:59+00:00,https://app.eop.bg/today/tenders/602265,софтуер,quick_search
tender,closed,False,Closed,34,"Пазарна консултация по чл. 44 от Закона за обществените поръчки за събиране на пазарна информация с цел определяне на прогнозната стойност на обществената поръчка с предмет: „Подновяване на лицензи за правото на ползване на софтуерни продукти, свързани с управление на уязвимостите, SIEM процеси на информационни системи на Министерството на образованието и науката (МОН) и специализиран софтуер, осигуряващ защита от вируси и зловреден код в ИТ инфраструктурата на МОН“ ",,МИНИСТЕРСТВО НА ОБРАЗОВАНИЕТО И НАУКАТА,,,,,1,EUR,Budget unknown,,601026,2026-08-05T10:07:20.206000+00:00,,,https://app.eop.bg/today/tenders/601026,софтуер,quick_search
tender,closed,False,Closed,34,"Пазарна консултация за определяне на актуална прогнозна стойност с предмет: „Осигуряване работоспособността на хардуера и системния софтуер, осигуряващ функционирането на АИС ЕЦОН – 36 месеца“.",,Дирекция Комуникационни и Информационни системи,,,,,1,EUR,Budget unknown,,600628,2026-07-31T16:28:24.216000+00:00,,,https://app.eop.bg/today/tenders/600628,софтуер,quick_search
tender,active,True,Active,34,Подновяване на лицензи и активна поддръжка на многофункционална информационна система за планиране на ресурсите и управление на процесите в ДП РВД (ERP),,"ДЪРЖАВНО ПРЕДПРИЯТИЕ ""РЪКОВОДСТВО НА ВЪЗДУШНОТО ДВИЖЕНИЕ"" ТПП",,800000.0,,800000.0,1,EUR,Estimated value: 800 000 EUR,,00222-2026-0032,2026-07-31T05:12:57.403000+00:00,,2026-09-28T20:59:59+00:00,https://app.eop.bg/today/tenders/589106,ERP,quick_search
tender,closed,False,Closed,34,Осигуряване на абонаментно право на ползване на софтуерен продукт за архивиране и възстановяване на информация - Veeam Data Platform,,АЕЦ КОЗЛОДУЙ ЕАД,,52000.0,,52000.0,1,EUR,Estimated value: 52 000 EUR,,00353-2026-0117,2026-07-10T10:13:42.616000+00:00,,2026-08-03T20:59:59+00:00,https://app.eop.bg/today/tenders/591473,софтуер,quick_search
tender,closed,False,Closed,34,Доставка на професионална мрежова платформа за мониторинг и запис за визуализация на децентрализирани и независими един от друг обекти в общ мониторинг,,"МЕДИЦИНСКИ УНИВЕРСИТЕТ-ВАРНА ""ПРОФ. Д-Р ПАРАСКЕВ ИВ.СТОЯНОВ""",,33500.0,,33500.0,1,EUR,Estimated value: 33 500 EUR,,00983-2026-0066,2026-07-08T05:40:56.766000+00:00,,2026-08-06T20:59:59+00:00,https://app.eop.bg/today/tenders/594177,платформа,quick_search
tender,closed,False,Closed,34,„Поддръжка и надграждане при необходимост на внедрени и функциониращи в ПСАГБАЛ „Света София” ЕАД софтуерни продукти за осигуряване на счетоводното и складовото стопанство /2026г. - 2027г./“,,"ПЪРВА СПЕЦИАЛИЗИРАНА АКУШЕРО-ГИНЕКОЛОГИЧНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВЕТА СОФИЯ ЕАД",,37000.0,,37000.0,1,EUR,Estimated value: 37 000 EUR,,00830-2026-0005,2026-07-03T11:34:08.630000+00:00,,2026-07-15T20:59:59+00:00,https://app.eop.bg/today/tenders/583024,софтуер,quick_search
contract,awarded,False,Awarded,34,"„Доставка на настолни компютърни конфигурации (компютър, мишка, клавиатура), монитори, лаптопи и WEB камери с микрофон за нуждите на Направление „Социални дейности и интеграция на хора с увреждания“",,СТОЛИЧНА ОБЩИНА,ПАРАФЛОУ КОМУНИКЕЙШЪНС ЕООД,,264682.65,264682.65,1,EUR,Contract value: 264 682.65 EUR,30200000,00087-2026-0029,2026-06-24T23:18:53+00:00,2026-06-18T21:00:00+00:00,,https://app.eop.bg/today/tenders/552743,интеграция на системи,contracts_subject
tender,closed,False,Closed,34,Извънгаранционна поддръжка на софтуер за ускорено създаване и възпроизвеждане на актове и други документи чрез диктовка и автоматично конвертиране на гласов запис в текст (voice-to-text) и съпътстващи системи за обработка,,ВИСШ СЪДЕБЕН СЪВЕТ,,1649223.09,,1649223.09,1,EUR,Estimated value: 1 649 223.09 EUR,,00833-2026-0006,2026-06-24T05:53:22.836000+00:00,,2026-07-23T20:59:59+00:00,https://app.eop.bg/today/tenders/590356,софтуер,quick_search
contract,awarded,False,Awarded,34,"Доставка, монтаж и гаранционна поддръжка на оборудване за изграждане на STEM среда по обособени позиции",,"СРЕДНО УЧИЛИЩЕ "" ЙОРДАН ЙОВКОВ""",СИЕНСИС АД,,26723.0,26723.0,1,EUR,Contract value: 26 723 EUR,30213000,00199-2026-0001,2026-06-03T16:27:36.543000+00:00,2026-05-12T21:00:00+00:00,,https://app.eop.bg/today/tenders/558314,софтуер,contracts_subject
tender,closed,False,Closed,34,Абонаментно обслужване на специализиран софтуер за интегрирана болнична информационна система на „КОЦ-Шумен” ЕООД и доставка на нови лицензии,,КОМПЛЕКСЕН ОНКОЛОГИЧЕН ЦЕНТЪР - ШУМЕН ЕООД,,46218.0,,46218.0,1,EUR,Estimated value: 46 218 EUR,,00979-2026-0006,2026-06-03T16:06:54.753000+00:00,,2026-06-15T20:59:59+00:00,https://app.eop.bg/today/tenders/588644,софтуер,quick_search
contract,awarded,False,Awarded,34,"Доставка и монтаж на оборудване за нуждите на Средно училище „Трайко Симеонов“, гр. Шумен във връзка с изграждане на училищна STEM среда и високотехнологични оборудвани и свързани класни стаи (ВОСКС) по обособени позиции",,"СРЕДНО УЧИЛИЩЕ ""ТРАЙКО СИМЕОНОВ""",А1 България ЕАД,,19734.33,19734.33,1,EUR,Contract value: 19 734.33 EUR,30213100,02000-2025-0004,2026-05-26T11:00:27.110000+00:00,2026-04-26T21:00:00+00:00,,https://app.eop.bg/today/tenders/543939,софтуер,contracts_subject
tender,closed,False,Closed,34,Пазарни консултации за определяне на прогнозната стойност на обществена поръчка с предмет „Подновяване на лицензи и активна поддръжка на многофункционална информационна система за планиране на ресурсите и управление на процесите в ДП РВД (ERP)“,,"ДЪРЖАВНО ПРЕДПРИЯТИЕ ""РЪКОВОДСТВО НА ВЪЗДУШНОТО ДВИЖЕНИЕ"" ТПП",,,,,1,EUR,Budget unknown,,586321,2026-05-19T15:18:52.116000+00:00,,,https://app.eop.bg/today/tenders/586321,ERP,quick_search
tender,closed,False,Closed,34,"Доставка на сървърни системи за нуждите на проект BG16RFPR002-1.014-0004 - Център за върхови постижения „Университети за наука, информатика и технологии в е-обществото“ (УНИТе)",,"СОФИЙСКИ УНИВЕРСИТЕТ ""СВ.КЛИМЕНТ ОХРИДСКИ""",,318000.0,,318000.0,1,EUR,Estimated value: 318 000 EUR,,00640-2026-0027,2026-04-24T05:05:58.736000+00:00,,2026-05-27T20:59:59+00:00,https://app.eop.bg/today/tenders/576171,интеграция на системи,quick_search
